fact_nav_key,fund_key,date_key,nav,previous_nav,nav_change,nav_return_pct,source_file
12588,2,20221129,73.8042,73.7588,0.04540000000000077,0.06155197752675041,nav_120503_20260625.csv
12589,2,20221130,74.3607,73.8042,0.5564999999999998,0.7540221288219368,nav_120503_20260625.csv
12590,2,20221201,74.7124,74.3607,0.3517000000000081,0.472964886021794,nav_120503_20260625.csv
12591,2,20221202,74.5548,74.7124,-0.15760000000000218,-0.21094222645772612,nav_120503_20260625.csv
12592,2,20221205,74.5897,74.5548,0.03489999999999327,0.04681120464409169,nav_120503_20260625.csv
12593,2,20221206,74.5749,74.5897,-0.014799999999993929,-0.01984188165389314,nav_120503_20260625.csv
12594,2,20221207,74.2084,74.5749,-0.36650000000000205,-0.4914522178373716,nav_120503_20260625.csv
12595,2,20221208,74.0809,74.2084,-0.12749999999999773,-0.1718134335196524,nav_120503_20260625.csv
12596,2,20221209,73.7258,74.0809,-0.3550999999999931,-0.47934082874262207,nav_120503_20260625.csv
12597,2,20221212,73.8144,73.7258,0.08859999999999957,0.12017502692408838,nav_120503_20260625.csv
12598,2,20221213,74.2943,73.8144,0.47990000000000066,0.65014414531582,nav_120503_20260625.csv
12599,2,20221214,74.7981,74.2943,0.5037999999999982,0.6781139333703907,nav_120503_20260625.csv
12600,2,20221215,74.0003,74.7981,-0.7978000000000094,-1.0666046330053964,nav_120503_20260625.csv
12601,2,20221216,73.0535,74.0003,-0.9467999999999961,-1.2794542724826738,nav_120503_20260625.csv
12602,2,20221219,73.7565,73.0535,0.703000000000003,0.9623084451805909,nav_120503_20260625.csv
12603,2,20221220,73.6085,73.7565,-0.14799999999999613,-0.2006602807888066,nav_120503_20260625.csv
12604,2,20221221,72.9939,73.6085,-0.61460000000001,-0.8349579192620552,nav_120503_20260625.csv
12605,2,20221222,72.4265,72.9939,-0.5673999999999921,-0.7773252285464842,nav_120503_20260625.csv
12606,2,20221223,70.9687,72.4265,-1.457800000000006,-2.0127991826196294,nav_120503_20260625.csv
12607,2,20221226,71.8064,70.9687,0.8376999999999981,1.1803795194219395,nav_120503_20260625.csv
12608,2,20221227,72.2696,71.8064,0.4632000000000005,0.645067849105373,nav_120503_20260625.csv
12609,2,20221228,72.239,72.2696,-0.030599999999992633,-0.042341454774888244,nav_120503_20260625.csv
12610,2,20221229,72.326,72.239,0.08699999999998909,0.12043356081893308,nav_120503_20260625.csv
12611,2,20221230,72.1133,72.326,-0.2126999999999981,-0.29408511461991277,nav_120503_20260625.csv
12612,2,20230102,72.1487,72.1133,0.03540000000000987,0.04908941901148592,nav_120503_20260625.csv
12613,2,20230103,72.4388,72.1487,0.29009999999999536,0.4020862468762367,nav_120503_20260625.csv
12614,2,20230104,71.6233,72.4388,-0.8155000000000001,-1.1257778980325464,nav_120503_20260625.csv
12615,2,20230105,70.7817,71.6233,-0.8415999999999997,-1.1750366151796967,nav_120503_20260625.csv
12616,2,20230106,70.0052,70.7817,-0.7764999999999986,-1.0970349680779052,nav_120503_20260625.csv
12617,2,20230109,70.68,70.0052,0.6748000000000047,0.9639283938907462,nav_120503_20260625.csv
12618,2,20230110,70.3295,70.68,-0.3505000000000109,-0.4958970005659463,nav_120503_20260625.csv
12619,2,20230111,70.0302,70.3295,-0.29930000000000234,-0.42556821817303175,nav_120503_20260625.csv
12620,2,20230112,70.1017,70.0302,0.07150000000000034,0.10209880879963266,nav_120503_20260625.csv
12621,2,20230113,70.263,70.1017,0.16130000000001132,0.23009427731426105,nav_120503_20260625.csv
12622,2,20230116,69.659,70.263,-0.6039999999999992,-0.8596273999117588,nav_120503_20260625.csv
12623,2,20230117,69.8692,69.659,0.2102000000000004,0.3017556956028659,nav_120503_20260625.csv
12624,2,20230118,70.0482,69.8692,0.17899999999998784,0.2561930006354557,nav_120503_20260625.csv
12625,2,20230119,69.4972,70.0482,-0.5509999999999877,-0.7866012260129279,nav_120503_20260625.csv
12626,2,20230120,69.0239,69.4972,-0.47330000000000894,-0.6810346316110706,nav_120503_20260625.csv
12627,2,20230123,69.3624,69.0239,0.33849999999999625,0.49040984354693995,nav_120503_20260625.csv
12628,2,20230124,69.2382,69.3624,-0.12419999999998765,-0.17905954811250427,nav_120503_20260625.csv
12629,2,20230125,68.4487,69.2382,-0.7895000000000039,-1.1402665002845305,nav_120503_20260625.csv
12630,2,20230127,68.0593,68.4487,-0.38940000000000907,-0.5688932003091498,nav_120503_20260625.csv
12631,2,20230130,68.4819,68.0593,0.42260000000000275,0.6209291015335197,nav_120503_20260625.csv
12632,2,20230131,68.3442,68.4819,-0.13769999999999527,-0.20107502858418835,nav_120503_20260625.csv
12633,2,20230201,68.5751,68.3442,0.23090000000000543,0.3378487128388443,nav_120503_20260625.csv
12634,2,20230202,68.5272,68.5751,-0.04790000000001271,-0.06985042675841918,nav_120503_20260625.csv
12635,2,20230203,68.936,68.5272,0.4088000000000136,0.5965514423470004,nav_120503_20260625.csv
12636,2,20230206,68.7995,68.936,-0.13650000000001228,-0.1980097481722355,nav_120503_20260625.csv
12637,2,20230207,68.8848,68.7995,0.0853000000000037,0.12398345918212154,nav_120503_20260625.csv
12638,2,20230208,69.6656,68.8848,0.7807999999999993,1.1334866327549753,nav_120503_20260625.csv
12639,2,20230209,69.8143,69.6656,0.14870000000000516,0.2134482441836504,nav_120503_20260625.csv
12640,2,20230210,69.8154,69.8143,0.0010999999999938836,0.0015756084355123285,nav_120503_20260625.csv
12641,2,20230213,68.9661,69.8154,-0.8492999999999995,-1.2164937821741328,nav_120503_20260625.csv
12642,2,20230214,69.1866,68.9661,0.22050000000000125,0.3197222983465808,nav_120503_20260625.csv
12643,2,20230215,70.0632,69.1866,0.8765999999999963,1.267008351328142,nav_120503_20260625.csv
12644,2,20230216,70.5816,70.0632,0.5183999999999997,0.7399034015003594,nav_120503_20260625.csv
12645,2,20230217,70.0019,70.5816,-0.5796999999999883,-0.8213188706404905,nav_120503_20260625.csv
12646,2,20230220,69.9459,70.0019,-0.056000000000011596,-0.0799978286303823,nav_120503_20260625.csv
12647,2,20230221,69.9427,69.9459,-0.003199999999992542,-0.004574964365305962,nav_120503_20260625.csv
12648,2,20230222,68.9248,69.9427,-1.0178999999999974,-1.4553341520987857,nav_120503_20260625.csv
12649,2,20230223,68.7063,68.9248,-0.2185000000000059,-0.3170121639816233,nav_120503_20260625.csv
12650,2,20230224,68.7126,68.7063,0.0062999999999959755,0.00916946480889813,nav_120503_20260625.csv
12651,2,20230227,68.4824,68.7126,-0.2301999999999964,-0.3350186137622451,nav_120503_20260625.csv
12652,2,20230228,68.3805,68.4824,-0.10190000000000055,-0.14879735523287815,nav_120503_20260625.csv
12653,2,20230301,68.9211,68.3805,0.5405999999999977,0.7905762607760951,nav_120503_20260625.csv
12654,2,20230302,68.5425,68.9211,-0.3785999999999916,-0.5493237919882179,nav_120503_20260625.csv
12655,2,20230303,68.7209,68.5425,0.17839999999999634,0.2602764708027812,nav_120503_20260625.csv
12656,2,20230306,69.1585,68.7209,0.4376000000000033,0.6367786219330703,nav_120503_20260625.csv
12657,2,20230308,69.0308,69.1585,-0.12770000000000437,-0.1846483078725021,nav_120503_20260625.csv
12658,2,20230309,68.4496,69.0308,-0.5811999999999955,-0.841943016740347,nav_120503_20260625.csv
12659,2,20230310,67.9665,68.4496,-0.4831000000000074,-0.7057747598232968,nav_120503_20260625.csv
12660,2,20230313,67.0393,67.9665,-0.9271999999999991,-1.3642014816122638,nav_120503_20260625.csv
12661,2,20230314,66.4865,67.0393,-0.5527999999999906,-0.8245909488911589,nav_120503_20260625.csv
12662,2,20230315,66.4041,66.4865,-0.08240000000000691,-0.1239349341595766,nav_120503_20260625.csv
12663,2,20230316,66.6861,66.4041,0.2819999999999965,0.4246725729284735,nav_120503_20260625.csv
12664,2,20230317,66.8784,66.6861,0.19230000000000302,0.2883659413281074,nav_120503_20260625.csv
12665,2,20230320,66.3291,66.8784,-0.5493000000000023,-0.8213414196511913,nav_120503_20260625.csv
12666,2,20230321,66.5076,66.3291,0.17849999999999966,0.26911265191296074,nav_120503_20260625.csv
12667,2,20230322,66.8934,66.5076,0.38580000000000325,0.5800840806163555,nav_120503_20260625.csv
12668,2,20230323,66.7888,66.8934,-0.10460000000000491,-0.15636819177976438,nav_120503_20260625.csv
12669,2,20230324,66.2364,66.7888,-0.5523999999999916,-0.8270847806817784,nav_120503_20260625.csv
12670,2,20230327,66.0237,66.2364,-0.2126999999999981,-0.32112252477489434,nav_120503_20260625.csv
12671,2,20230328,65.9999,66.0237,-0.02380000000000848,-0.03604766167301814,nav_120503_20260625.csv
12672,2,20230329,66.7265,65.9999,0.7266000000000048,1.1009107589557028,nav_120503_20260625.csv
12673,2,20230331,67.5488,66.7265,0.8222999999999985,1.2323439712857687,nav_120503_20260625.csv
12674,2,20230403,68.1351,67.5488,0.5862999999999943,0.867965085982274,nav_120503_20260625.csv
12675,2,20230405,68.808,68.1351,0.6729000000000127,0.987596701259722,nav_120503_20260625.csv
12676,2,20230406,69.073,68.808,0.26499999999998636,0.385129636088807,nav_120503_20260625.csv
12677,2,20230410,68.8753,69.073,-0.19769999999999754,-0.2862189278010186,nav_120503_20260625.csv
12678,2,20230411,69.4778,68.8753,0.6025000000000063,0.8747693294983925,nav_120503_20260625.csv
12679,2,20230412,69.8881,69.4778,0.41029999999999234,0.5905483478175653,nav_120503_20260625.csv
12680,2,20230413,70.0008,69.8881,0.1127000000000038,0.16125778208307825,nav_120503_20260625.csv
12681,2,20230417,69.9252,70.0008,-0.07559999999999434,-0.1079987657283836,nav_120503_20260625.csv
12682,2,20230418,70.2852,69.9252,0.35999999999999943,0.5148358531688139,nav_120503_20260625.csv
12683,2,20230419,70.0991,70.2852,-0.18609999999999616,-0.2647783601668575,nav_120503_20260625.csv
12684,2,20230420,69.884,70.0991,-0.21510000000000673,-0.3068513005159934,nav_120503_20260625.csv
12685,2,20230421,70.0472,69.884,0.16320000000000334,0.23352984946483224,nav_120503_20260625.csv
12686,2,20230424,70.1351,70.0472,0.08789999999999054,0.12548681460499567,nav_120503_20260625.csv
12687,2,20230425,70.2622,70.1351,0.12710000000001287,0.18122167074690546,nav_120503_20260625.csv
12688,2,20230426,70.2651,70.2622,0.002899999999996794,0.004127397092599995,nav_120503_20260625.csv
12689,2,20230427,70.8328,70.2651,0.5677000000000021,0.8079402149858208,nav_120503_20260625.csv
12690,2,20230428,71.9798,70.8328,1.1469999999999914,1.619306310071028,nav_120503_20260625.csv
12691,2,20230502,71.9451,71.9798,-0.03470000000000084,-0.04820796945809914,nav_120503_20260625.csv
12692,2,20230503,72.0198,71.9451,0.0747000000000071,0.1038291697419381,nav_120503_20260625.csv
12693,2,20230504,72.9185,72.0198,0.898699999999991,1.247851285340963,nav_120503_20260625.csv
12694,2,20230505,72.7981,72.9185,-0.1203999999999894,-0.16511584851579422,nav_120503_20260625.csv
12695,2,20230508,73.7065,72.7981,0.9084000000000003,1.2478347649183157,nav_120503_20260625.csv
12696,2,20230509,73.7085,73.7065,0.001999999999995339,0.0027134648911498155,nav_120503_20260625.csv
12697,2,20230510,74.1124,73.7085,0.40389999999999304,0.5479693658126173,nav_120503_20260625.csv
12698,2,20230511,74.2638,74.1124,0.15140000000000953,0.20428430330148467,nav_120503_20260625.csv
12699,2,20230512,74.2078,74.2638,-0.055999999999997385,-0.07540686040843235,nav_120503_20260625.csv
12700,2,20230515,73.9206,74.2078,-0.2872000000000128,-0.387021310428301,nav_120503_20260625.csv
12701,2,20230516,73.873,73.9206,-0.04759999999998854,-0.06439341672008687,nav_120503_20260625.csv
12702,2,20230517,73.2558,73.873,-0.6172000000000111,-0.8354879319914056,nav_120503_20260625.csv
12703,2,20230518,73.0567,73.2558,-0.19909999999998718,-0.2717873533563038,nav_120503_20260625.csv
12704,2,20230519,73.2915,73.0567,0.2347999999999928,0.32139420477518527,nav_120503_20260625.csv
12705,2,20230522,73.7622,73.2915,0.4707000000000079,0.6422299993860242,nav_120503_20260625.csv
12706,2,20230523,74.1111,73.7622,0.3488999999999862,0.47300649926383187,nav_120503_20260625.csv
12707,2,20230524,73.9094,74.1111,-0.20169999999998822,-0.27215896134315676,nav_120503_20260625.csv
12708,2,20230525,74.2147,73.9094,0.30529999999998836,0.4130733032604626,nav_120503_20260625.csv
12709,2,20230526,75.2549,74.2147,1.040200000000013,1.401609115175313,nav_120503_20260625.csv
12710,2,20230529,75.5785,75.2549,0.323599999999999,0.43000522225130716,nav_120503_20260625.csv
12711,2,20230530,75.6253,75.5785,0.046799999999990405,0.06192237210316479,nav_120503_20260625.csv
12712,2,20230531,75.5768,75.6253,-0.048499999999989996,-0.06413197699710282,nav_120503_20260625.csv
12713,2,20230601,75.9464,75.5768,0.36959999999999127,0.489038964338251,nav_120503_20260625.csv
12714,2,20230602,76.1186,75.9464,0.17220000000000368,0.22673885793138804,nav_120503_20260625.csv
12715,2,20230605,76.1444,76.1186,0.02580000000000382,0.03389447520054733,nav_120503_20260625.csv
12716,2,20230606,76.5604,76.1444,0.4159999999999968,0.5463303933053473,nav_120503_20260625.csv
12717,2,20230607,77.6009,76.5604,1.0404999999999944,1.3590576851740512,nav_120503_20260625.csv
12718,2,20230608,76.8357,77.6009,-0.765199999999993,-0.9860710378358924,nav_120503_20260625.csv
12719,2,20230609,76.9204,76.8357,0.084699999999998,0.1102352161820586,nav_120503_20260625.csv
12720,2,20230612,77.4286,76.9204,0.5082000000000022,0.6606829917681164,nav_120503_20260625.csv
12721,2,20230613,77.9565,77.4286,0.5279000000000025,0.6817894163138717,nav_120503_20260625.csv
12722,2,20230614,77.9651,77.9565,0.008600000000001273,0.011031793371946243,nav_120503_20260625.csv
12723,2,20230615,78.5273,77.9651,0.56219999999999,0.7210918731586184,nav_120503_20260625.csv
12724,2,20230616,79.3826,78.5273,0.8552999999999997,1.0891753568504199,nav_120503_20260625.csv
12725,2,20230619,79.3349,79.3826,-0.04769999999999186,-0.0600887348108929,nav_120503_20260625.csv
12726,2,20230620,79.259,79.3349,-0.0759000000000043,-0.09567037961855916,nav_120503_20260625.csv
12727,2,20230621,79.2999,79.259,0.0408999999999935,0.05160297253307952,nav_120503_20260625.csv
12728,2,20230622,78.3375,79.2999,-0.9623999999999882,-1.213620698134535,nav_120503_20260625.csv
12729,2,20230623,77.6483,78.3375,-0.6891999999999996,-0.8797829902664747,nav_120503_20260625.csv
12730,2,20230626,77.8,77.6483,0.15169999999999106,0.19536808919189608,nav_120503_20260625.csv
12731,2,20230627,78.1501,77.8,0.35009999999999764,0.449999999999997,nav_120503_20260625.csv
12732,2,20230628,78.6424,78.1501,0.4923000000000002,0.6299416123587817,nav_120503_20260625.csv
12733,2,20230630,79.0815,78.6424,0.4391000000000105,0.5583502029439724,nav_120503_20260625.csv
12734,2,20230703,79.1417,79.0815,0.0601999999999947,0.07612399865960395,nav_120503_20260625.csv
12735,2,20230704,79.7879,79.1417,0.6461999999999932,0.816510133090385,nav_120503_20260625.csv
12736,2,20230705,79.9962,79.7879,0.20830000000000837,0.26106715429282934,nav_120503_20260625.csv
12737,2,20230706,80.3788,79.9962,0.3825999999999965,0.4782727179540984,nav_120503_20260625.csv
12738,2,20230707,79.6889,80.3788,-0.6898999999999944,-0.858310897898444,nav_120503_20260625.csv
12739,2,20230710,78.8891,79.6889,-0.7998000000000047,-1.003652955430436,nav_120503_20260625.csv
12740,2,20230711,79.1498,78.8891,0.26069999999999993,0.33046390439236845,nav_120503_20260625.csv
12741,2,20230712,79.3202,79.1498,0.17040000000000077,0.21528797293233942,nav_120503_20260625.csv
12742,2,20230713,79.508,79.3202,0.18779999999999575,0.23676188411022128,nav_120503_20260625.csv
12743,2,20230714,80.2997,79.508,0.7917000000000058,0.995748855461093,nav_120503_20260625.csv
12744,2,20230717,80.1899,80.2997,-0.109800000000007,-0.13673774621823867,nav_120503_20260625.csv
12745,2,20230718,79.8305,80.1899,-0.3593999999999937,-0.4481861182019104,nav_120503_20260625.csv
12746,2,20230719,80.4138,79.8305,0.5832999999999942,0.7306731136595589,nav_120503_20260625.csv
12747,2,20230720,80.242,80.4138,-0.1717999999999904,-0.21364492164279067,nav_120503_20260625.csv
12748,2,20230721,79.9104,80.242,-0.3316000000000088,-0.41324991899505087,nav_120503_20260625.csv
12749,2,20230724,79.672,79.9104,-0.2383999999999986,-0.2983341342303363,nav_120503_20260625.csv
12750,2,20230725,79.7352,79.672,0.06320000000000903,0.07932523345718574,nav_120503_20260625.csv
12751,2,20230726,79.7424,79.7352,0.007199999999997431,0.009029888932362909,nav_120503_20260625.csv
12752,2,20230727,79.2279,79.7424,-0.5144999999999982,-0.64520255221814,nav_120503_20260625.csv
12753,2,20230728,79.5813,79.2279,0.3533999999999935,0.4460549882049044,nav_120503_20260625.csv
12754,2,20230731,79.6969,79.5813,0.11560000000000059,0.14526025586412963,nav_120503_20260625.csv
12755,2,20230801,79.8018,79.6969,0.10490000000000066,0.13162368925265683,nav_120503_20260625.csv
12756,2,20230802,79.1648,79.8018,-0.6370000000000005,-0.7982276089010529,nav_120503_20260625.csv
12757,2,20230803,78.6486,79.1648,-0.5161999999999978,-0.6520574800921594,nav_120503_20260625.csv
12758,2,20230804,79.4055,78.6486,0.7569000000000017,0.96238203858683,nav_120503_20260625.csv
12759,2,20230807,79.6001,79.4055,0.1945999999999941,0.2450711852453471,nav_120503_20260625.csv
12760,2,20230808,79.3359,79.6001,-0.26420000000000243,-0.33190913076742673,nav_120503_20260625.csv
12761,2,20230809,79.1715,79.3359,-0.16440000000000055,-0.2072201865737964,nav_120503_20260625.csv
12762,2,20230810,78.8457,79.1715,-0.325800000000001,-0.41151171823194077,nav_120503_20260625.csv
12763,2,20230811,78.0866,78.8457,-0.7590999999999894,-0.9627665173877453,nav_120503_20260625.csv
12764,2,20230814,77.6284,78.0866,-0.45820000000000505,-0.5867844162762945,nav_120503_20260625.csv
12765,2,20230816,77.5465,77.6284,-0.08190000000000452,-0.10550262532784976,nav_120503_20260625.csv
12766,2,20230817,77.1435,77.5465,-0.4029999999999916,-0.5196881870877366,nav_120503_20260625.csv
12767,2,20230818,76.6833,77.1435,-0.4602000000000004,-0.5965505843006869,nav_120503_20260625.csv
12768,2,20230821,77.3089,76.6833,0.6255999999999915,0.8158230018791464,nav_120503_20260625.csv
12769,2,20230822,77.6152,77.3089,0.30630000000000734,0.3962027657876485,nav_120503_20260625.csv
12770,2,20230823,77.7681,77.6152,0.15290000000000248,0.1969974953359683,nav_120503_20260625.csv
12771,2,20230824,77.9647,77.7681,0.19659999999998945,0.252802884473183,nav_120503_20260625.csv
12772,2,20230825,77.7906,77.9647,-0.1740999999999957,-0.22330618856994988,nav_120503_20260625.csv
12773,2,20230828,77.9343,77.7906,0.1436999999999955,0.18472668934292252,nav_120503_20260625.csv
12774,2,20230829,78.4579,77.9343,0.5236000000000018,0.6718479539817537,nav_120503_20260625.csv
12775,2,20230830,78.8146,78.4579,0.35670000000000357,0.4546387298156127,nav_120503_20260625.csv
12776,2,20230831,78.33,78.8146,-0.48460000000000036,-0.6148606983985205,nav_120503_20260625.csv
12777,2,20230901,78.7931,78.33,0.4630999999999972,0.591216647516912,nav_120503_20260625.csv
12778,2,20230904,79.2103,78.7931,0.41720000000000823,0.5294879881614104,nav_120503_20260625.csv
12779,2,20230905,79.6322,79.2103,0.4218999999999937,0.5326327510437325,nav_120503_20260625.csv
12780,2,20230906,79.9096,79.6322,0.2774000000000001,0.34835154623381004,nav_120503_20260625.csv
12781,2,20230907,80.2445,79.9096,0.33490000000000464,0.4190985813969844,nav_120503_20260625.csv
12782,2,20230908,80.6406,80.2445,0.3961000000000041,0.49361638492358245,nav_120503_20260625.csv
12783,2,20230911,81.2572,80.6406,0.6165999999999912,0.7646272473170972,nav_120503_20260625.csv
12784,2,20230912,80.9115,81.2572,-0.3456999999999937,-0.4254392226165727,nav_120503_20260625.csv
12785,2,20230913,80.88,80.9115,-0.0315000000000083,-0.038931425075555755,nav_120503_20260625.csv
12786,2,20230914,81.4094,80.88,0.5294000000000096,0.6545499505440278,nav_120503_20260625.csv
12787,2,20230915,81.6974,81.4094,0.2879999999999967,0.3537675010502432,nav_120503_20260625.csv
12788,2,20230918,81.6682,81.6974,-0.029200000000003,-0.035741651509109226,nav_120503_20260625.csv
12789,2,20230920,81.0945,81.6682,-0.5737000000000023,-0.7024766065616755,nav_120503_20260625.csv
12790,2,20230921,80.4578,81.0945,-0.6366999999999905,-0.7851333937566549,nav_120503_20260625.csv
12791,2,20230922,80.1359,80.4578,-0.3218999999999994,-0.4000855106652175,nav_120503_20260625.csv
12792,2,20230925,80.5412,80.1359,0.4052999999999969,0.5057658302957811,nav_120503_20260625.csv
12793,2,20230926,80.8138,80.5412,0.27259999999999707,0.33846031596250997,nav_120503_20260625.csv
12794,2,20230927,80.9407,80.8138,0.12690000000000623,0.15702763636904368,nav_120503_20260625.csv
12795,2,20230929,80.2623,80.9407,-0.6784000000000106,-0.8381444687283536,nav_120503_20260625.csv
12796,2,20231003,80.4898,80.2623,0.22750000000000625,0.28344565256665494,nav_120503_20260625.csv
12797,2,20231004,80.1873,80.4898,-0.3025000000000091,-0.3758240174531544,nav_120503_20260625.csv
12798,2,20231005,80.5885,80.1873,0.4012000000000029,0.5003286056520209,nav_120503_20260625.csv
12799,2,20231006,81.281,80.5885,0.6925000000000097,0.8593037468125225,nav_120503_20260625.csv
12800,2,20231009,80.6672,81.281,-0.6138000000000119,-0.755158032012416,nav_120503_20260625.csv
12801,2,20231010,81.3312,80.6672,0.6640000000000015,0.8231350536525397,nav_120503_20260625.csv
12802,2,20231011,81.9337,81.3312,0.6025000000000063,0.74079811929494,nav_120503_20260625.csv
12803,2,20231012,81.5568,81.9337,-0.37690000000000623,-0.4600060780850935,nav_120503_20260625.csv
12804,2,20231013,81.8571,81.5568,0.3003000000000071,0.36820964039786647,nav_120503_20260625.csv
12805,2,20231016,81.4291,81.8571,-0.42799999999999727,-0.5228624028947975,nav_120503_20260625.csv
12806,2,20231017,81.6217,81.4291,0.19259999999999877,0.23652478045317799,nav_120503_20260625.csv
12807,2,20231018,81.0883,81.6217,-0.5334000000000003,-0.6535026837225889,nav_120503_20260625.csv
12808,2,20231019,80.7616,81.0883,-0.32670000000000243,-0.4028941289927183,nav_120503_20260625.csv
12809,2,20231020,80.6656,80.7616,-0.09600000000000364,-0.11886837308820483,nav_120503_20260625.csv
12810,2,20231023,79.3914,80.6656,-1.2741999999999933,-1.5796076642335684,nav_120503_20260625.csv
12811,2,20231025,78.9728,79.3914,-0.41859999999999786,-0.527261139115821,nav_120503_20260625.csv
12812,2,20231026,77.8286,78.9728,-1.144200000000012,-1.4488532760646857,nav_120503_20260625.csv
12813,2,20231027,78.5618,77.8286,0.7332000000000107,0.9420701387407853,nav_120503_20260625.csv
12814,2,20231030,78.6548,78.5618,0.09299999999998931,0.11837814306697315,nav_120503_20260625.csv
12815,2,20231031,78.7876,78.6548,0.13280000000000314,0.1688390282601992,nav_120503_20260625.csv
12816,2,20231101,78.4438,78.7876,-0.34380000000000166,-0.4363630825155249,nav_120503_20260625.csv
12817,2,20231102,79.0811,78.4438,0.6373000000000104,0.812428770661302,nav_120503_20260625.csv
12818,2,20231103,79.4676,79.0811,0.38649999999999807,0.48873877576310654,nav_120503_20260625.csv
12819,2,20231106,80.2539,79.4676,0.7862999999999971,0.9894598553372658,nav_120503_20260625.csv
12820,2,20231107,80.4516,80.2539,0.19769999999999754,0.24634316836938458,nav_120503_20260625.csv
12821,2,20231108,80.8372,80.4516,0.3855999999999966,0.47929438320679346,nav_120503_20260625.csv
12822,2,20231109,80.9422,80.8372,0.10500000000000398,0.12989069388846222,nav_120503_20260625.csv
12823,2,20231110,81.0978,80.9422,0.15560000000000684,0.19223594120249618,nav_120503_20260625.csv
12824,2,20231113,81.1712,81.0978,0.07339999999999236,0.0905080039162497,nav_120503_20260625.csv
12825,2,20231115,81.9033,81.1712,0.7321000000000026,0.9019208783410898,nav_120503_20260625.csv
12826,2,20231116,82.5266,81.9033,0.6233000000000004,0.7610193972648237,nav_120503_20260625.csv
12827,2,20231117,82.6567,82.5266,0.13009999999999877,0.15764614075946273,nav_120503_20260625.csv
12828,2,20231120,82.2374,82.6567,-0.4193000000000069,-0.5072789017708267,nav_120503_20260625.csv
12829,2,20231121,82.3562,82.2374,0.11880000000000734,0.14445981998459015,nav_120503_20260625.csv
12830,2,20231122,82.7354,82.3562,0.3791999999999973,0.46043892263120123,nav_120503_20260625.csv
12831,2,20231123,82.3248,82.7354,-0.4106000000000023,-0.49628091482001935,nav_120503_20260625.csv
12832,2,20231124,82.1289,82.3248,-0.19589999999999463,-0.23795988572094273,nav_120503_20260625.csv
12833,2,20231128,82.5944,82.1289,0.4654999999999916,0.5667919575204241,nav_120503_20260625.csv
12834,2,20231129,83.5921,82.5944,0.9977000000000089,1.2079511443875237,nav_120503_20260625.csv
12835,2,20231130,84.2614,83.5921,0.6692999999999927,0.8006737478780801,nav_120503_20260625.csv
12836,2,20231201,84.5496,84.2614,0.28820000000000334,0.3420308706003026,nav_120503_20260625.csv
12837,2,20231204,85.3715,84.5496,0.8218999999999994,0.9720921210744928,nav_120503_20260625.csv
12838,2,20231205,85.591,85.3715,0.21949999999999648,0.2571115653350316,nav_120503_20260625.csv
12839,2,20231206,86.0435,85.591,0.45250000000000057,0.528677080534169,nav_120503_20260625.csv
12840,2,20231207,86.3885,86.0435,0.34499999999999886,0.4009599795452287,nav_120503_20260625.csv
12841,2,20231208,85.9606,86.3885,-0.42789999999999395,-0.49532055771311456,nav_120503_20260625.csv
12842,2,20231211,86.2758,85.9606,0.31520000000000437,0.366679618336778,nav_120503_20260625.csv
12843,2,20231212,85.7571,86.2758,-0.5187000000000097,-0.6012114637013041,nav_120503_20260625.csv
12844,2,20231213,85.5812,85.7571,-0.1758999999999986,-0.20511421211771227,nav_120503_20260625.csv
12845,2,20231214,86.9194,85.5812,1.3382000000000005,1.5636611779222547,nav_120503_20260625.csv
12846,2,20231215,87.4489,86.9194,0.5294999999999987,0.6091850611025833,nav_120503_20260625.csv
12847,2,20231218,87.7642,87.4489,0.3153000000000077,0.3605534203403447,nav_120503_20260625.csv
12848,2,20231219,87.7026,87.7642,-0.061599999999998545,-0.07018807212963661,nav_120503_20260625.csv
12849,2,20231220,85.8692,87.7026,-1.8333999999999975,-2.090473942619714,nav_120503_20260625.csv
12850,2,20231221,86.3297,85.8692,0.46049999999999613,0.5362807619029828,nav_120503_20260625.csv
12851,2,20231222,86.9823,86.3297,0.6525999999999925,0.7559391495626563,nav_120503_20260625.csv
12852,2,20231226,87.1531,86.9823,0.17079999999999984,0.19636178854778485,nav_120503_20260625.csv
12853,2,20231227,87.8865,87.1531,0.7334000000000032,0.8415076457406601,nav_120503_20260625.csv
12854,2,20231228,88.2002,87.8865,0.3136999999999972,0.35693764116217763,nav_120503_20260625.csv
12855,2,20231229,88.6224,88.2002,0.4222000000000037,0.4786837218056237,nav_120503_20260625.csv
12856,2,20240101,88.5872,88.6224,-0.03520000000000323,-0.039719077795233745,nav_120503_20260625.csv
12857,2,20240102,88.7896,88.5872,0.20239999999999725,0.22847544566257572,nav_120503_20260625.csv
12858,2,20240103,88.276,88.7896,-0.5135999999999967,-0.5784461243208628,nav_120503_20260625.csv
12859,2,20240104,89.3141,88.276,1.0381,1.1759708187955957,nav_120503_20260625.csv
12860,2,20240105,89.3931,89.3141,0.07900000000000773,0.08845187937851665,nav_120503_20260625.csv
12861,2,20240108,88.4806,89.3931,-0.9125000000000085,-1.0207722967432704,nav_120503_20260625.csv
12862,2,20240109,88.7379,88.4806,0.25730000000000075,0.29079820887290636,nav_120503_20260625.csv
12863,2,20240110,88.6949,88.7379,-0.042999999999992156,-0.048457310799548056,nav_120503_20260625.csv
